"GEO_ID","NAME","B19058_001E","B19058_001M","B19058_002E","B19058_002M","B19058_003E","B19058_003M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With cash public assistance or Food Stamps/SNAP","Margin of Error!!Total:!!With cash public assistance or Food Stamps/SNAP","Estimate!!Total:!!No cash public assistance or Food Stamps/SNAP","Margin of Error!!Total:!!No cash public assistance or Food Stamps/SNAP"
"1500000US721390602223","Block Group 3, Census Tract 602.22, Trujillo Alto Municipio, Puerto Rico","582","110","138","63","444","109"
"1500000US721390602231","Block Group 1, Census Tract 602.23, Trujillo Alto Municipio, Puerto Rico","198","79","49","40","149","72"
"1500000US721390602232","Block Group 2, Census Tract 602.23, Trujillo Alto Municipio, Puerto Rico","372","104","168","84","204","83"
"1500000US721390602233","Block Group 3, Census Tract 602.23, Trujillo Alto Municipio, Puerto Rico","653","122","144","69","509","124"
"1500000US721390603011","Block Group 1, Census Tract 603.01, Trujillo Alto Municipio, Puerto Rico","779","130","47","30","732","131"
"1500000US721390603012","Block Group 2, Census Tract 603.01, Trujillo Alto Municipio, Puerto Rico","938","130","224","91","714","128"
"1500000US721390603021","Block Group 1, Census Tract 603.02, Trujillo Alto Municipio, Puerto Rico","605","129","154","114","451","136"
"1500000US721390603022","Block Group 2, Census Tract 603.02, Trujillo Alto Municipio, Puerto Rico","606","170","85","96","521","168"
"1500000US721390603023","Block Group 3, Census Tract 603.02, Trujillo Alto Municipio, Puerto Rico","416","121","211","110","205","104"
"1500000US721390603024","Block Group 4, Census Tract 603.02, Trujillo Alto Municipio, Puerto Rico","608","161","55","63","553","167"
"1500000US721390604011","Block Group 1, Census Tract 604.01, Trujillo Alto Municipio, Puerto Rico","752","120","287","93","465","109"
"1500000US721390604012","Block Group 2, Census Tract 604.01, Trujillo Alto Municipio, Puerto Rico","596","135","274","110","322","110"
"1500000US721390604031","Block Group 1, Census Tract 604.03, Trujillo Alto Municipio, Puerto Rico","733","132","32","37","701","138"
"1500000US721390604032","Block Group 2, Census Tract 604.03, Trujillo Alto Municipio, Puerto Rico","560","112","138","75","422","106"
"1500000US721390604041","Block Group 1, Census Tract 604.04, Trujillo Alto Municipio, Puerto Rico","400","93","0","14","400","93"
"1500000US721390604042","Block Group 2, Census Tract 604.04, Trujillo Alto Municipio, Puerto Rico","550","104","137","74","413","95"
"1500000US721390604043","Block Group 3, Census Tract 604.04, Trujillo Alto Municipio, Puerto Rico","373","86","0","14","373","86"
"1500000US721390605011","Block Group 1, Census Tract 605.01, Trujillo Alto Municipio, Puerto Rico","796","129","225","87","571","138"
"1500000US721390605012","Block Group 2, Census Tract 605.01, Trujillo Alto Municipio, Puerto Rico","961","148","577","129","384","115"
"1500000US721390605021","Block Group 1, Census Tract 605.02, Trujillo Alto Municipio, Puerto Rico","731","140","243","105","488","131"
"1500000US721390605022","Block Group 2, Census Tract 605.02, Trujillo Alto Municipio, Puerto Rico","578","113","233","117","345","108"
"1500000US721419569001","Block Group 1, Census Tract 9569, Utuado Municipio, Puerto Rico","448","114","258","106","190","75"
"1500000US721419569002","Block Group 2, Census Tract 9569, Utuado Municipio, Puerto Rico","269","90","180","83","89","60"
"1500000US721419569003","Block Group 3, Census Tract 9569, Utuado Municipio, Puerto Rico","504","109","252","111","252","94"
"1500000US721419570001","Block Group 1, Census Tract 9570, Utuado Municipio, Puerto Rico","672","119","257","79","415","114"
"1500000US721419570002","Block Group 2, Census Tract 9570, Utuado Municipio, Puerto Rico","369","82","151","72","218","73"
"1500000US721419570003","Block Group 3, Census Tract 9570, Utuado Municipio, Puerto Rico","439","103","245","82","194","83"
"1500000US721419571001","Block Group 1, Census Tract 9571, Utuado Municipio, Puerto Rico","361","88","180","78","181","81"
"1500000US721419571002","Block Group 2, Census Tract 9571, Utuado Municipio, Puerto Rico","634","131","289","100","345","116"
"1500000US721419571003","Block Group 3, Census Tract 9571, Utuado Municipio, Puerto Rico","445","95","187","80","258","88"
"1500000US721419572001","Block Group 1, Census Tract 9572, Utuado Municipio, Puerto Rico","699","133","316","103","383","102"
"1500000US721419572002","Block Group 2, Census Tract 9572, Utuado Municipio, Puerto Rico","493","95","265","79","228","89"
"1500000US721419572003","Block Group 3, Census Tract 9572, Utuado Municipio, Puerto Rico","280","87","122","60","158","76"
"1500000US721419573001","Block Group 1, Census Tract 9573, Utuado Municipio, Puerto Rico","550","110","138","62","412","109"
"1500000US721419573002","Block Group 2, Census Tract 9573, Utuado Municipio, Puerto Rico","363","88","103","51","260","83"
"1500000US721419573003","Block Group 3, Census Tract 9573, Utuado Municipio, Puerto Rico","411","108","217","88","194","79"
"1500000US721419574001","Block Group 1, Census Tract 9574, Utuado Municipio, Puerto Rico","458","79","319","74","139","46"
"1500000US721419574002","Block Group 2, Census Tract 9574, Utuado Municipio, Puerto Rico","174","46","82","45","92","38"
"1500000US721419575001","Block Group 1, Census Tract 9575, Utuado Municipio, Puerto Rico","379","98","114","60","265","94"
"1500000US721419575002","Block Group 2, Census Tract 9575, Utuado Municipio, Puerto Rico","363","89","330","88","33","32"
"1500000US721419575003","Block Group 3, Census Tract 9575, Utuado Municipio, Puerto Rico","219","78","144","74","75","51"
"1500000US721419576001","Block Group 1, Census Tract 9576, Utuado Municipio, Puerto Rico","780","135","332","102","448","120"
"1500000US721419576002","Block Group 2, Census Tract 9576, Utuado Municipio, Puerto Rico","133","68","72","54","61","48"
"1500000US721419576003","Block Group 3, Census Tract 9576, Utuado Municipio, Puerto Rico","150","66","113","60","37","43"
"1500000US721435501001","Block Group 1, Census Tract 5501, Vega Alta Municipio, Puerto Rico","1119","240","280","121","839","202"
"1500000US721435501002","Block Group 2, Census Tract 5501, Vega Alta Municipio, Puerto Rico","399","140","274","122","125","83"
"1500000US721435501003","Block Group 3, Census Tract 5501, Vega Alta Municipio, Puerto Rico","1254","228","180","103","1074","238"
"1500000US721435501004","Block Group 4, Census Tract 5501, Vega Alta Municipio, Puerto Rico","710","169","383","139","327","147"
"1500000US721435502001","Block Group 1, Census Tract 5502, Vega Alta Municipio, Puerto Rico","403","160","139","112","264","122"
"1500000US721435502002","Block Group 2, Census Tract 5502, Vega Alta Municipio, Puerto Rico","406","130","269","121","137","87"
"1500000US721435502003","Block Group 3, Census Tract 5502, Vega Alta Municipio, Puerto Rico","559","136","149","100","410","133"
"1500000US721435503001","Block Group 1, Census Tract 5503, Vega Alta Municipio, Puerto Rico","376","96","265","97","111","49"
"1500000US721435503002","Block Group 2, Census Tract 5503, Vega Alta Municipio, Puerto Rico","623","138","388","122","235","79"
"1500000US721435503003","Block Group 3, Census Tract 5503, Vega Alta Municipio, Puerto Rico","440","115","191","81","249","98"
"1500000US721435504001","Block Group 1, Census Tract 5504, Vega Alta Municipio, Puerto Rico","408","92","194","89","214","73"
"1500000US721435504002","Block Group 2, Census Tract 5504, Vega Alta Municipio, Puerto Rico","432","114","324","108","108","57"
"1500000US721435504003","Block Group 3, Census Tract 5504, Vega Alta Municipio, Puerto Rico","531","106","265","101","266","94"
"1500000US721435505001","Block Group 1, Census Tract 5505, Vega Alta Municipio, Puerto Rico","443","120","143","89","300","107"
"1500000US721435505002","Block Group 2, Census Tract 5505, Vega Alta Municipio, Puerto Rico","568","158","160","118","408","121"
"1500000US721435505003","Block Group 3, Census Tract 5505, Vega Alta Municipio, Puerto Rico","440","99","189","91","251","77"
"1500000US721435505004","Block Group 4, Census Tract 5505, Vega Alta Municipio, Puerto Rico","364","117","99","76","265","99"
"1500000US721435506011","Block Group 1, Census Tract 5506.01, Vega Alta Municipio, Puerto Rico","204","82","104","55","100","66"
"1500000US721435506012","Block Group 2, Census Tract 5506.01, Vega Alta Municipio, Puerto Rico","736","149","379","130","357","126"
"1500000US721435506013","Block Group 3, Census Tract 5506.01, Vega Alta Municipio, Puerto Rico","411","101","154","68","257","83"
"1500000US721435506021","Block Group 1, Census Tract 5506.02, Vega Alta Municipio, Puerto Rico","836","137","335","92","501","125"
"1500000US721435506022","Block Group 2, Census Tract 5506.02, Vega Alta Municipio, Puerto Rico","256","76","179","70","77","49"
"1500000US721439900000","Block Group 0, Census Tract 9900, Vega Alta Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721455601001","Block Group 1, Census Tract 5601, Vega Baja Municipio, Puerto Rico","439","106","310","102","129","60"
"1500000US721455601002","Block Group 2, Census Tract 5601, Vega Baja Municipio, Puerto Rico","382","92","191","79","191","78"
"1500000US721455601003","Block Group 3, Census Tract 5601, Vega Baja Municipio, Puerto Rico","473","102","271","98","202","78"
"1500000US721455602011","Block Group 1, Census Tract 5602.01, Vega Baja Municipio, Puerto Rico","1333","245","351","138","982","226"
"1500000US721455602012","Block Group 2, Census Tract 5602.01, Vega Baja Municipio, Puerto Rico","616","182","167","114","449","155"
"1500000US721455602041","Block Group 1, Census Tract 5602.04, Vega Baja Municipio, Puerto Rico","514","99","126","63","388","106"
"1500000US721455602042","Block Group 2, Census Tract 5602.04, Vega Baja Municipio, Puerto Rico","164","67","61","46","103","62"
"1500000US721455602043","Block Group 3, Census Tract 5602.04, Vega Baja Municipio, Puerto Rico","477","121","179","84","298","109"
"1500000US721455603001","Block Group 1, Census Tract 5603, Vega Baja Municipio, Puerto Rico","508","123","220","85","288","118"
"1500000US721455603002","Block Group 2, Census Tract 5603, Vega Baja Municipio, Puerto Rico","255","87","101","59","154","68"
"1500000US721455603003","Block Group 3, Census Tract 5603, Vega Baja Municipio, Puerto Rico","468","109","187","89","281","87"
"1500000US721455604011","Block Group 1, Census Tract 5604.01, Vega Baja Municipio, Puerto Rico","693","145","128","72","565","134"
"1500000US721455604012","Block Group 2, Census Tract 5604.01, Vega Baja Municipio, Puerto Rico","422","116","165","74","257","101"
"1500000US721455604021","Block Group 1, Census Tract 5604.02, Vega Baja Municipio, Puerto Rico","612","109","116","53","496","102"
"1500000US721455604022","Block Group 2, Census Tract 5604.02, Vega Baja Municipio, Puerto Rico","732","116","130","68","602","116"
"1500000US721455604023","Block Group 3, Census Tract 5604.02, Vega Baja Municipio, Puerto Rico","436","105","84","45","352","102"
"1500000US721455605001","Block Group 1, Census Tract 5605, Vega Baja Municipio, Puerto Rico","162","54","71","39","91","42"
"1500000US721455605002","Block Group 2, Census Tract 5605, Vega Baja Municipio, Puerto Rico","286","59","72","38","214","62"
"1500000US721455605003","Block Group 3, Census Tract 5605, Vega Baja Municipio, Puerto Rico","174","50","91","44","83","32"
"1500000US721455606001","Block Group 1, Census Tract 5606, Vega Baja Municipio, Puerto Rico","812","183","209","114","603","185"
"1500000US721455606002","Block Group 2, Census Tract 5606, Vega Baja Municipio, Puerto Rico","486","146","369","129","117","86"
"1500000US721455606003","Block Group 3, Census Tract 5606, Vega Baja Municipio, Puerto Rico","810","189","534","165","276","120"
"1500000US721455607011","Block Group 1, Census Tract 5607.01, Vega Baja Municipio, Puerto Rico","412","114","100","76","312","110"
"1500000US721455607012","Block Group 2, Census Tract 5607.01, Vega Baja Municipio, Puerto Rico","794","155","337","115","457","150"
"1500000US721455607013","Block Group 3, Census Tract 5607.01, Vega Baja Municipio, Puerto Rico","428","131","117","76","311","123"
"1500000US721455607014","Block Group 4, Census Tract 5607.01, Vega Baja Municipio, Puerto Rico","266","94","58","56","208","93"
"1500000US721455607021","Block Group 1, Census Tract 5607.02, Vega Baja Municipio, Puerto Rico","886","166","504","169","382","147"
"1500000US721455607022","Block Group 2, Census Tract 5607.02, Vega Baja Municipio, Puerto Rico","385","128","92","79","293","121"
"1500000US721455607023","Block Group 3, Census Tract 5607.02, Vega Baja Municipio, Puerto Rico","656","165","221","122","435","141"
"1500000US721455608011","Block Group 1, Census Tract 5608.01, Vega Baja Municipio, Puerto Rico","624","140","341","120","283","107"
"1500000US721455608012","Block Group 2, Census Tract 5608.01, Vega Baja Municipio, Puerto Rico","238","83","148","76","90","57"
"1500000US721455608021","Block Group 1, Census Tract 5608.02, Vega Baja Municipio, Puerto Rico","347","75","178","69","169","78"
"1500000US721455608022","Block Group 2, Census Tract 5608.02, Vega Baja Municipio, Puerto Rico","525","110","276","82","249","89"
"1500000US721455608023","Block Group 3, Census Tract 5608.02, Vega Baja Municipio, Puerto Rico","279","85","160","65","119","60"
"1500000US721455609001","Block Group 1, Census Tract 5609, Vega Baja Municipio, Puerto Rico","469","97","200","75","269","93"
"1500000US721455609002","Block Group 2, Census Tract 5609, Vega Baja Municipio, Puerto Rico","768","109","286","95","482","108"
"1500000US721455609003","Block Group 3, Census Tract 5609, Vega Baja Municipio, Puerto Rico","390","79","218","63","172","67"
"1500000US721459900000","Block Group 0, Census Tract 9900, Vega Baja Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721479505001","Block Group 1, Census Tract 9505, Vieques Municipio, Puerto Rico","258","115","68","52","190","113"
"1500000US721479505002","Block Group 2, Census Tract 9505, Vieques Municipio, Puerto Rico","324","140","151","103","173","93"
"1500000US721479505003","Block Group 3, Census Tract 9505, Vieques Municipio, Puerto Rico","514","178","183","117","331","176"
"1500000US721479506001","Block Group 1, Census Tract 9506, Vieques Municipio, Puerto Rico","423","143","280","125","143","83"
"1500000US721479506002","Block Group 2, Census Tract 9506, Vieques Municipio, Puerto Rico","312","126","99","68","213","113"
"1500000US721479506003","Block Group 3, Census Tract 9506, Vieques Municipio, Puerto Rico","427","115","184","93","243","97"
"1500000US721479900000","Block Group 0, Census Tract 9900, Vieques Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721497201001","Block Group 1, Census Tract 7201, Villalba Municipio, Puerto Rico","318","104","122","63","196","90"
"1500000US721497201002","Block Group 2, Census Tract 7201, Villalba Municipio, Puerto Rico","220","62","165","59","55","49"
"1500000US721497201003","Block Group 3, Census Tract 7201, Villalba Municipio, Puerto Rico","467","101","353","106","114","71"
"1500000US721497201004","Block Group 4, Census Tract 7201, Villalba Municipio, Puerto Rico","506","128","201","91","305","109"
"1500000US721497203001","Block Group 1, Census Tract 7203, Villalba Municipio, Puerto Rico","595","153","320","139","275","101"
