censusid,blockid,blockgroupname,total_population_edu,high_school_diploma,ged_credential,bachelors_degree,masters_degree,professional_degree,doctorate_degree,high_school_diploma_rate,ged_credential_rate,bachelors_degree_rate,masters_degree_rate,professional_degree_rate,doctorate_degree_rate,total_population_employ,labor_force_total,civilian_labor_force,employed_labor_force,unemployed_labor_force,armed_forces_labor_force,not_labor_force_total,labor_force_rate,civilian_labor_rate,employed_labor_rate,unemployed_labor_rate,armed_forces_labor_rate,not_labor_force_rate,total_population_income,income_less_10k,income_10k_15k,income_15k_20k,income_20k_25k,income_25k_30k,income_30k_35k,income_35k_40k,income_40k_45k,income_45k_50k,income_50k_60k,income_60k_75k,income_75k_100k,income_100k_125k,income_125k_150k,income_150k_200k,income_200k_more,median_earnings_total,median_earnings_male,median_earnings_male_fulltime,median_earnings_male_other,median_earnings_female,median_earnings_female_fulltime,median_earnings_female_other,total_households_poverty,below_poverty,below_poverty_family,below_poverty_family_married,below_poverty_family_other,below_poverty_family_other_male_no_spouse,below_poverty_family_other_female_no_spouse,below_poverty_nonfamily,below_poverty_nonfamily_male,below_poverty_nonfamily_female,above_poverty,above_poverty_family,above_poverty_family_married,above_poverty_family_other,above_poverty_family_other_male_no_spouse,above_poverty_family_other_female_no_spouse,above_poverty_nonfamily,above_poverty_nonfamily_male,above_poverty_nonfamily_female,below_poverty_rate,below_poverty_family_rate,below_poverty_family_married_rate,below_poverty_family_other_rate,below_poverty_family_other_male_no_spouse_rate,below_poverty_family_other_female_no_spouse_rate,below_poverty_nonfamily_rate,below_poverty_nonfamily_male_rate,below_poverty_nonfamily_female_rate,above_poverty_rate,above_poverty_family_rate,above_poverty_family_married_rate,above_poverty_family_other_rate,above_poverty_family_other_male_no_spouse_rate,above_poverty_family_other_female_no_spouse_rate,above_poverty_nonfamily_rate,above_poverty_nonfamily_male_rate,above_poverty_nonfamily_female_rate,total_population_assist,with_assistance,without_assistance,with_assistance_rate,without_assistance_rate
1500000US720531505003,720531505003,"Block Group 3, Census Tract 1505, Fajardo Municipio, Puerto Rico",548,164,22,55,17,0,0,0.299270072992701,0.0401459854014599,0.10036496350365,0.031021897810219,0,0,624,205,205,104,101,0,419,0.328525641025641,0.328525641025641,0.166666666666667,0.161858974358974,0,0.671474358974359,205,69,64,24,0,11,20,0,0,0,0,17,0,0,0,0,0,,,,"2,500-",,,,320,234,157,45,112,18,94,77,52,25,86,48,48,0,0,0,38,18,20,0.73125,0.490625,0.140625,0.35,0.05625,0.29375,0.240625,0.1625,0.078125,0.26875,0.15,0.15,0,0,0,0.11875,0.05625,0.0625,320,198,122,0.61875,0.38125
1500000US720531505004,720531505004,"Block Group 4, Census Tract 1505, Fajardo Municipio, Puerto Rico",1016,212,86,125,17,0,0,0.208661417322835,0.0846456692913386,0.123031496062992,0.0167322834645669,0,0,1129,519,519,417,102,0,610,0.45969884853853,0.45969884853853,0.369353410097431,0.0903454384410983,0,0.54030115146147,385,54,12,65,63,42,23,9,0,31,48,38,0,0,0,0,0,17744,17583,30208,8952,17837,17788,,542,217,123,39,84,12,72,94,29,65,325,262,198,64,9,55,63,37,26,0.400369003690037,0.226937269372694,0.0719557195571956,0.154981549815498,0.022140221402214,0.132841328413284,0.173431734317343,0.0535055350553506,0.119926199261993,0.599630996309963,0.48339483394834,0.365313653136531,0.118081180811808,0.0166051660516605,0.101476014760148,0.116236162361624,0.0682656826568266,0.0479704797047971,542,181,361,0.333948339483395,0.666051660516605
1500000US720531506011,720531506011,"Block Group 1, Census Tract 1506.01, Fajardo Municipio, Puerto Rico",1388,430,52,150,54,0,0,0.309798270893372,0.037463976945245,0.10806916426513,0.0389048991354467,0,0,1595,916,916,645,271,0,679,0.574294670846395,0.574294670846395,0.404388714733542,0.169905956112853,0,0.425705329153605,620,147,43,214,90,31,35,0,29,14,0,0,17,0,0,0,0,14344,13668,14688,9340,15616,18327,10259,833,436,334,113,221,66,155,102,17,85,397,286,117,169,0,169,111,67,44,0.523409363745498,0.400960384153662,0.135654261704682,0.26530612244898,0.0792316926770708,0.186074429771909,0.122448979591837,0.0204081632653061,0.102040816326531,0.476590636254502,0.343337334933974,0.140456182472989,0.202881152460984,0,0.202881152460984,0.133253301320528,0.0804321728691477,0.0528211284513806,833,451,382,0.541416566626651,0.458583433373349
1500000US720531506021,720531506021,"Block Group 1, Census Tract 1506.02, Fajardo Municipio, Puerto Rico",1487,385,56,311,91,4,0,0.258910558170814,0.0376597175521184,0.209145931405514,0.0611970410221923,0.00268997982515131,0,1968,1168,1168,980,188,0,800,0.59349593495935,0.59349593495935,0.497967479674797,0.0955284552845528,0,0.40650406504065,602,96,0,46,56,32,38,42,35,107,63,32,22,0,15,0,18,16230,16083,19563,10635,16367,18634,8225,848,241,117,38,79,31,48,124,99,25,607,485,262,223,96,127,122,90,32,0.284198113207547,0.137971698113208,0.044811320754717,0.0931603773584906,0.0365566037735849,0.0566037735849057,0.14622641509434,0.116745283018868,0.0294811320754717,0.715801886792453,0.571933962264151,0.308962264150943,0.262971698113208,0.113207547169811,0.149764150943396,0.143867924528302,0.106132075471698,0.0377358490566038,848,271,577,0.319575471698113,0.680424528301887
1500000US720531506022,720531506022,"Block Group 2, Census Tract 1506.02, Fajardo Municipio, Puerto Rico",1494,385,78,406,103,0,25,0.257697456492637,0.0522088353413655,0.271753681392236,0.0689424364123159,0,0.0167336010709505,1831,1252,1252,1035,217,0,579,0.683779355543419,0.683779355543419,0.565264882577826,0.118514472965593,0,0.316220644456581,622,60,17,78,97,61,22,74,18,50,0,27,118,0,0,0,0,17469,19952,21731,,16011,21104,11089,842,219,155,42,113,20,93,64,15,49,623,467,253,214,36,178,156,96,60,0.260095011876485,0.184085510688836,0.0498812351543943,0.134204275534442,0.0237529691211401,0.110451306413302,0.0760095011876485,0.0178147268408551,0.0581947743467934,0.739904988123516,0.554631828978622,0.300475059382423,0.2541567695962,0.0427553444180523,0.211401425178147,0.185273159144893,0.114014251781473,0.0712589073634204,842,210,632,0.249406175771972,0.750593824228028
1500000US720539901030,720539901030,"Block Group 0, Census Tract 9901.03, Fajardo Municipio, Puerto Rico",0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,
1500000US720545801001,720545801001,"Block Group 1, Census Tract 5801, Florida Municipio, Puerto Rico",1231,371,0,183,20,0,0,0.301380991064176,0,0.148659626320065,0.016246953696182,0,0,1530,600,600,400,200,0,930,0.392156862745098,0.392156862745098,0.261437908496732,0.130718954248366,0,0.607843137254902,425,27,83,12,106,37,20,55,53,0,18,0,0,14,0,0,0,13635,12273,,12793,18451,22574,11473,559,294,195,168,27,27,0,99,58,41,265,230,196,34,0,34,35,0,35,0.525939177101968,0.348837209302326,0.300536672629696,0.0483005366726297,0.0483005366726297,0,0.177101967799642,0.103756708407871,0.073345259391771,0.474060822898032,0.411449016100179,0.350626118067979,0.0608228980322004,0,0.0608228980322004,0.0626118067978533,0,0.0626118067978533,559,291,268,0.520572450805009,0.479427549194991
1500000US720545801002,720545801002,"Block Group 2, Census Tract 5801, Florida Municipio, Puerto Rico",1243,584,0,96,29,0,36,0.46983105390185,0,0.0772325020112631,0.0233306516492357,0,0.0289621882542237,1460,652,652,544,108,0,808,0.446575342465753,0.446575342465753,0.372602739726027,0.073972602739726,0,0.553424657534247,542,84,56,92,75,108,19,0,23,16,26,0,0,43,0,0,0,16307,,,,26094,33150,,629,226,184,110,74,42,32,42,19,23,403,358,279,79,19,60,45,34,11,0.359300476947536,0.292527821939587,0.174880763116057,0.117647058823529,0.0667726550079491,0.0508744038155803,0.0667726550079491,0.0302066772655008,0.0365659777424483,0.640699523052464,0.569157392686805,0.443561208267091,0.125596184419714,0.0302066772655008,0.095389507154213,0.0715421303656598,0.0540540540540541,0.0174880763116057,629,327,302,0.519872813990461,0.480127186009539
1500000US720545801003,720545801003,"Block Group 3, Census Tract 5801, Florida Municipio, Puerto Rico",1189,488,17,147,0,0,0,0.410428931875526,0.0142977291841884,0.12363330529857,0,0,0,1315,635,635,476,159,0,680,0.482889733840304,0.482889733840304,0.361977186311787,0.120912547528517,0,0.517110266159696,580,189,18,119,74,31,26,32,0,0,23,47,0,21,0,0,0,11250,15685,16728,10921,,29615,"2,500-",717,427,326,84,242,59,183,101,29,72,290,254,200,54,31,23,36,36,0,0.595536959553696,0.454672245467225,0.117154811715481,0.337517433751743,0.0822873082287308,0.255230125523013,0.140864714086471,0.0404463040446304,0.100418410041841,0.404463040446304,0.354253835425384,0.278940027894003,0.0753138075313808,0.0432357043235704,0.0320781032078103,0.0502092050209205,0.0502092050209205,0,717,418,299,0.582984658298466,0.417015341701534
1500000US720545802001,720545802001,"Block Group 1, Census Tract 5802, Florida Municipio, Puerto Rico",1714,723,0,162,67,0,0,0.421820303383897,0,0.0945157526254376,0.0390898483080513,0,0,2103,860,860,781,79,0,1243,0.408939610080837,0.408939610080837,0.371374227294341,0.0375653827864955,0,0.591060389919163,640,123,43,54,138,84,0,0,66,28,91,13,0,0,0,0,0,16004,10556,25500,8876,22434,21754,,805,365,255,147,108,0,108,110,15,95,440,385,254,131,0,131,55,31,24,0.453416149068323,0.316770186335404,0.182608695652174,0.13416149068323,0,0.13416149068323,0.136645962732919,0.0186335403726708,0.118012422360248,0.546583850931677,0.478260869565217,0.315527950310559,0.162732919254658,0,0.162732919254658,0.0683229813664596,0.0385093167701863,0.0298136645962733,805,432,373,0.536645962732919,0.463354037267081
1500000US720545802002,720545802002,"Block Group 2, Census Tract 5802, Florida Municipio, Puerto Rico",483,117,0,25,0,0,0,0.242236024844721,0,0.05175983436853,0,0,0,584,296,296,279,17,0,288,0.506849315068493,0.506849315068493,0.477739726027397,0.0291095890410959,0,0.493150684931507,154,17,40,14,0,20,0,0,46,0,17,0,0,0,0,0,0,11667,16085,,"2,500-",10944,,10746,237,78,57,0,57,0,57,21,0,21,159,97,97,0,0,0,62,62,0,0.329113924050633,0.240506329113924,0,0.240506329113924,0,0.240506329113924,0.0886075949367089,0,0.0886075949367089,0.670886075949367,0.409282700421941,0.409282700421941,0,0,0,0.261603375527426,0.261603375527426,0,237,133,104,0.561181434599156,0.438818565400844
1500000US720545802003,720545802003,"Block Group 3, Census Tract 5802, Florida Municipio, Puerto Rico",1893,496,32,279,16,0,0,0.262017960908611,0.0169043845747491,0.147385103011094,0.00845219228737454,0,0,2202,1038,1038,843,195,0,1164,0.471389645776567,0.471389645776567,0.38283378746594,0.0885558583106267,0,0.528610354223433,800,161,176,68,101,28,16,43,0,54,68,32,53,0,0,0,0,17149,16784,21921,,17944,24439,7134,1112,480,415,109,306,124,182,65,0,65,632,385,271,114,22,92,247,109,138,0.431654676258993,0.373201438848921,0.0980215827338129,0.275179856115108,0.111510791366906,0.163669064748201,0.0584532374100719,0,0.0584532374100719,0.568345323741007,0.346223021582734,0.243705035971223,0.102517985611511,0.0197841726618705,0.0827338129496403,0.222122302158273,0.0980215827338129,0.12410071942446,1112,437,675,0.392985611510791,0.607014388489209
1500000US720545802004,720545802004,"Block Group 4, Census Tract 5802, Florida Municipio, Puerto Rico",295,74,0,0,0,0,0,0.250847457627119,0,0,0,0,0,416,142,142,142,0,0,274,0.341346153846154,0.341346153846154,0.341346153846154,0,0,0.658653846153846,173,27,0,34,29,57,0,26,0,0,0,0,0,0,0,0,0,20847,21853,,,,,,212,129,90,29,61,0,61,39,0,39,83,83,0,83,0,83,0,0,0,0.608490566037736,0.424528301886792,0.136792452830189,0.287735849056604,0,0.287735849056604,0.183962264150943,0,0.183962264150943,0.391509433962264,0.391509433962264,0,0.391509433962264,0,0.391509433962264,0,0,0,212,101,111,0.476415094339623,0.523584905660377
1500000US720559609001,720559609001,"Block Group 1, Census Tract 9609, Guánica Municipio, Puerto Rico",1046,378,1,97,14,0,0,0.361376673040153,0.000956022944550669,0.0927342256214149,0.0133843212237094,0,0,1189,387,387,199,188,0,802,0.325483599663583,0.325483599663583,0.167367535744323,0.15811606391926,0,0.674516400336417,366,104,93,13,57,25,37,31,0,6,0,0,0,0,0,0,0,12196,12962,,10795,,,,517,385,234,139,95,25,70,151,107,44,132,132,91,41,0,41,0,0,0,0.74468085106383,0.452611218568665,0.268858800773694,0.183752417794971,0.0483558994197292,0.135396518375242,0.292069632495164,0.206963249516441,0.0851063829787234,0.25531914893617,0.25531914893617,0.176015473887814,0.0793036750483559,0,0.0793036750483559,0,0,0,517,354,163,0.684719535783366,0.315280464216634
1500000US720559609002,720559609002,"Block Group 2, Census Tract 9609, Guánica Municipio, Puerto Rico",1059,403,0,96,74,0,0,0.380547686496695,0,0.0906515580736544,0.0698772426817753,0,0,1276,521,521,336,185,0,755,0.408307210031348,0.408307210031348,0.263322884012539,0.144984326018809,0,0.591692789968652,290,88,65,13,7,0,14,43,31,0,29,0,0,0,0,0,0,14211,,,,14000,22959,"2,500-",450,298,166,49,117,33,84,132,58,74,152,124,76,48,30,18,28,13,15,0.662222222222222,0.368888888888889,0.108888888888889,0.26,0.0733333333333333,0.186666666666667,0.293333333333333,0.128888888888889,0.164444444444444,0.337777777777778,0.275555555555556,0.168888888888889,0.106666666666667,0.0666666666666667,0.04,0.0622222222222222,0.0288888888888889,0.0333333333333333,450,290,160,0.644444444444445,0.355555555555556
1500000US720559609003,720559609003,"Block Group 3, Census Tract 9609, Guánica Municipio, Puerto Rico",437,120,8,30,45,0,0,0.274599542334096,0.0183066361556064,0.068649885583524,0.102974828375286,0,0,559,197,197,134,63,0,362,0.352415026833631,0.352415026833631,0.239713774597496,0.112701252236136,0,0.647584973166369,109,32,32,8,0,23,0,14,0,0,0,0,0,0,0,0,0,17708,16406,,,,,,260,199,72,72,0,0,0,127,56,71,61,37,23,14,0,14,24,24,0,0.765384615384615,0.276923076923077,0.276923076923077,0,0,0,0.488461538461538,0.215384615384615,0.273076923076923,0.234615384615385,0.142307692307692,0.0884615384615385,0.0538461538461539,0,0.0538461538461539,0.0923076923076923,0.0923076923076923,0,260,205,55,0.788461538461538,0.211538461538462
1500000US720559610001,720559610001,"Block Group 1, Census Tract 9610, Guánica Municipio, Puerto Rico",960,281,32,211,0,0,0,0.292708333333333,0.0333333333333333,0.219791666666667,0,0,0,1100,494,494,354,140,0,606,0.449090909090909,0.449090909090909,0.321818181818182,0.127272727272727,0,0.550909090909091,279,87,47,41,19,10,31,21,23,0,0,0,0,0,0,0,0,14409,13786,15833,8981,,28695,6857,453,263,175,61,114,26,88,88,23,65,190,104,95,9,9,0,86,22,64,0.580573951434879,0.386313465783664,0.134657836644592,0.251655629139073,0.0573951434878587,0.194260485651214,0.194260485651214,0.0507726269315673,0.143487858719647,0.419426048565121,0.229580573951435,0.209713024282561,0.0198675496688742,0.0198675496688742,0,0.189845474613687,0.0485651214128035,0.141280353200883,453,221,232,0.487858719646799,0.512141280353201
1500000US720559610002,720559610002,"Block Group 2, Census Tract 9610, Guánica Municipio, Puerto Rico",817,368,0,85,0,4,11,0.450428396572827,0,0.104039167686659,0,0.00489596083231334,0.0134638922888617,883,263,263,89,174,0,620,0.297848244620612,0.297848244620612,0.10079275198188,0.197055492638732,0,0.702151755379389,289,154,79,13,12,16,15,0,0,0,0,0,0,0,0,0,0,6016,"2,500-",,"2,500-",,,,535,395,245,82,163,30,133,150,95,55,140,44,44,0,0,0,96,29,67,0.738317757009346,0.457943925233645,0.153271028037383,0.304672897196262,0.0560747663551402,0.248598130841122,0.280373831775701,0.177570093457944,0.102803738317757,0.261682242990654,0.0822429906542056,0.0822429906542056,0,0,0,0.179439252336449,0.0542056074766355,0.125233644859813,535,279,256,0.521495327102804,0.478504672897196
1500000US720559611001,720559611001,"Block Group 1, Census Tract 9611, Guánica Municipio, Puerto Rico",1026,415,2,98,0,0,34,0.40448343079922,0.00194931773879142,0.0955165692007797,0,0,0.0331384015594542,1278,443,443,362,81,0,835,0.346635367762128,0.346635367762128,0.283255086071987,0.0633802816901408,0,0.653364632237872,357,98,24,50,42,8,21,19,0,32,49,0,0,0,0,0,14,17044,29730,33000,16500,14915,16849,"2,500-",500,272,162,61,101,24,77,110,55,55,228,195,164,31,21,10,33,33,0,0.544,0.324,0.122,0.202,0.048,0.154,0.22,0.11,0.11,0.456,0.39,0.328,0.062,0.042,0.02,0.066,0.066,0,500,230,270,0.46,0.54
1500000US720559611002,720559611002,"Block Group 2, Census Tract 9611, Guánica Municipio, Puerto Rico",668,231,8,25,37,0,0,0.345808383233533,0.0119760479041916,0.0374251497005988,0.0553892215568862,0,0,753,179,179,151,28,0,574,0.237715803452855,0.237715803452855,0.200531208499336,0.0371845949535193,0,0.762284196547145,185,81,30,0,8,24,17,7,18,0,0,0,0,0,0,0,0,15345,,,,14635,18264,,416,268,124,90,34,17,17,144,80,64,148,61,61,0,0,0,87,53,34,0.644230769230769,0.298076923076923,0.216346153846154,0.0817307692307692,0.0408653846153846,0.0408653846153846,0.346153846153846,0.192307692307692,0.153846153846154,0.355769230769231,0.146634615384615,0.146634615384615,0,0,0,0.209134615384615,0.127403846153846,0.0817307692307692,416,163,253,0.391826923076923,0.608173076923077
1500000US720559612001,720559612001,"Block Group 1, Census Tract 9612, Guánica Municipio, Puerto Rico",538,183,50,52,0,0,0,0.340148698884758,0.0929368029739777,0.0966542750929368,0,0,0,571,203,203,137,66,0,368,0.355516637478109,0.355516637478109,0.239929947460595,0.115586690017513,0,0.644483362521891,116,35,24,10,5,6,4,0,5,4,6,12,0,0,5,0,0,9479,9271,,7604,,18500,"2,500-",228,138,74,39,35,12,23,64,33,31,90,42,27,15,4,11,48,38,10,0.605263157894737,0.324561403508772,0.171052631578947,0.153508771929825,0.0526315789473684,0.100877192982456,0.280701754385965,0.144736842105263,0.135964912280702,0.394736842105263,0.184210526315789,0.118421052631579,0.0657894736842105,0.0175438596491228,0.0482456140350877,0.210526315789474,0.166666666666667,0.043859649122807,228,96,132,0.421052631578947,0.578947368421053
1500000US720559612002,720559612002,"Block Group 2, Census Tract 9612, Guánica Municipio, Puerto Rico",498,181,0,16,3,4,0,0.363453815261044,0,0.0321285140562249,0.00602409638554217,0.00803212851405622,0,548,139,139,102,37,0,409,0.253649635036496,0.253649635036496,0.186131386861314,0.0675182481751825,0,0.746350364963504,137,86,0,18,7,6,6,0,0,0,3,11,0,0,0,0,0,11293,12026,,,8672,18542,7500,217,140,98,19,79,0,79,42,4,38,77,39,22,17,0,17,38,12,26,0.645161290322581,0.451612903225806,0.0875576036866359,0.36405529953917,0,0.36405529953917,0.193548387096774,0.0184331797235023,0.175115207373272,0.354838709677419,0.179723502304147,0.101382488479263,0.0783410138248848,0,0.0783410138248848,0.175115207373272,0.0552995391705069,0.119815668202765,217,123,94,0.566820276497696,0.433179723502304
1500000US720559613001,720559613001,"Block Group 1, Census Tract 9613, Guánica Municipio, Puerto Rico",862,318,16,69,11,0,20,0.368909512761021,0.0185614849187935,0.080046403712297,0.0127610208816705,0,0.0232018561484919,1137,336,336,211,125,0,801,0.295514511873351,0.295514511873351,0.185576077396658,0.109938434476693,0,0.704485488126649,282,180,30,25,8,0,13,0,8,7,4,7,0,0,0,0,0,15774,8523,,7135,18804,24844,,453,379,231,50,181,26,155,148,30,118,74,51,29,22,15,7,23,8,15,0.836644591611479,0.509933774834437,0.11037527593819,0.399558498896247,0.0573951434878587,0.342163355408389,0.326710816777042,0.0662251655629139,0.260485651214128,0.163355408388521,0.112582781456954,0.0640176600441501,0.0485651214128035,0.033112582781457,0.0154525386313466,0.0507726269315673,0.0176600441501104,0.033112582781457,453,384,69,0.847682119205298,0.152317880794702
1500000US720559613002,720559613002,"Block Group 2, Census Tract 9613, Guánica Municipio, Puerto Rico",535,157,15,94,40,0,0,0.293457943925234,0.0280373831775701,0.175700934579439,0.0747663551401869,0,0,615,248,248,229,19,0,367,0.403252032520325,0.403252032520325,0.372357723577236,0.0308943089430894,0,0.596747967479675,176,10,0,31,35,15,27,6,5,25,5,10,7,0,0,0,0,13942,15278,16250,11797,,40500,6850,314,98,28,18,10,0,10,70,35,35,216,148,122,26,5,21,68,28,40,0.312101910828025,0.089171974522293,0.0573248407643312,0.0318471337579618,0,0.0318471337579618,0.222929936305732,0.111464968152866,0.111464968152866,0.687898089171975,0.471337579617834,0.388535031847134,0.0828025477707006,0.0159235668789809,0.0668789808917197,0.21656050955414,0.089171974522293,0.127388535031847,314,34,280,0.10828025477707,0.89171974522293
1500000US720559614001,720559614001,"Block Group 1, Census Tract 9614, Guánica Municipio, Puerto Rico",245,88,10,52,0,0,5,0.359183673469388,0.0408163265306122,0.212244897959184,0,0,0.0204081632653061,271,82,82,63,19,0,189,0.302583025830258,0.302583025830258,0.232472324723247,0.0701107011070111,0,0.697416974169742,80,26,5,8,0,0,0,17,0,0,13,6,5,0,0,0,0,40163,40870,28542,,38194,38194,,118,48,31,24,7,0,7,17,8,9,70,49,32,17,0,17,21,15,6,0.406779661016949,0.26271186440678,0.203389830508475,0.0593220338983051,0,0.0593220338983051,0.14406779661017,0.0677966101694915,0.076271186440678,0.593220338983051,0.415254237288136,0.271186440677966,0.14406779661017,0,0.14406779661017,0.177966101694915,0.127118644067797,0.0508474576271187,118,39,79,0.330508474576271,0.669491525423729
1500000US720559614002,720559614002,"Block Group 2, Census Tract 9614, Guánica Municipio, Puerto Rico",613,295,5,138,15,0,0,0.481239804241436,0.00815660685154976,0.225122349102773,0.0244698205546493,0,0,729,315,315,211,104,0,414,0.432098765432099,0.432098765432099,0.289437585733882,0.142661179698217,0,0.567901234567901,176,17,18,50,4,24,6,14,26,0,12,0,5,0,0,0,0,12159,12625,15625,10292,11250,18854,9063,253,115,66,48,18,0,18,49,36,13,138,110,103,7,0,7,28,21,7,0.454545454545455,0.260869565217391,0.189723320158103,0.0711462450592885,0,0.0711462450592885,0.193675889328063,0.142292490118577,0.0513833992094862,0.545454545454545,0.434782608695652,0.407114624505929,0.0276679841897233,0,0.0276679841897233,0.110671936758893,0.08300395256917,0.0276679841897233,253,99,154,0.391304347826087,0.608695652173913
1500000US720559615001,720559615001,"Block Group 1, Census Tract 9615, Guánica Municipio, Puerto Rico",1091,293,9,170,0,0,0,0.268560953253896,0.00824931255728689,0.155820348304308,0,0,0,1275,408,408,330,78,0,867,0.32,0.32,0.258823529411765,0.0611764705882353,0,0.68,289,19,23,105,69,8,0,10,0,8,19,22,6,0,0,0,0,16148,16719,28550,13500,,21541,8542,417,194,105,40,65,29,36,89,60,29,223,184,126,58,22,36,39,20,19,0.465227817745803,0.251798561151079,0.0959232613908873,0.155875299760192,0.0695443645083933,0.0863309352517986,0.213429256594724,0.143884892086331,0.0695443645083933,0.534772182254197,0.441247002398082,0.302158273381295,0.139088729016787,0.052757793764988,0.0863309352517986,0.0935251798561151,0.0479616306954437,0.0455635491606715,417,253,164,0.606714628297362,0.393285371702638
1500000US720559615002,720559615002,"Block Group 2, Census Tract 9615, Guánica Municipio, Puerto Rico",246,39,0,100,29,0,0,0.158536585365854,0,0.40650406504065,0.117886178861789,0,0,312,154,154,101,53,0,158,0.493589743589744,0.493589743589744,0.323717948717949,0.169871794871795,0,0.506410256410256,60,24,0,0,0,0,29,0,0,0,0,0,7,0,0,0,0,,,,,,,,60,24,24,16,8,8,0,0,0,0,36,36,7,29,12,17,0,0,0,0.4,0.4,0.266666666666667,0.133333333333333,0.133333333333333,0,0,0,0,0.6,0.6,0.116666666666667,0.483333333333333,0.2,0.283333333333333,0,0,0,60,16,44,0.266666666666667,0.733333333333333
1500000US720559615003,720559615003,"Block Group 3, Census Tract 9615, Guánica Municipio, Puerto Rico",634,310,12,74,0,0,0,0.488958990536278,0.0189274447949527,0.116719242902208,0,0,0,880,277,277,263,14,0,603,0.314772727272727,0.314772727272727,0.298863636363636,0.0159090909090909,0,0.685227272727273,234,66,39,39,39,14,22,0,7,0,0,8,0,0,0,0,0,12974,,17264,6463,,,,324,222,132,104,28,11,17,90,65,25,102,102,66,36,0,36,0,0,0,0.685185185185185,0.407407407407407,0.320987654320988,0.0864197530864198,0.0339506172839506,0.0524691358024691,0.277777777777778,0.200617283950617,0.0771604938271605,0.314814814814815,0.314814814814815,0.203703703703704,0.111111111111111,0,0.111111111111111,0,0,0,324,231,93,0.712962962962963,0.287037037037037
1500000US720559900000,720559900000,"Block Group 0, Census Tract 9900, Guánica Municipio, Puerto Rico",0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,,
1500000US720572701001,720572701001,"Block Group 1, Census Tract 2701, Guayama Municipio, Puerto Rico",1131,388,0,82,31,0,0,0.343059239610964,0,0.0725022104332449,0.0274093722369584,0,0,1218,233,233,233,0,0,985,0.191297208538588,0.191297208538588,0.191297208538588,0,0,0.808702791461412,318,78,46,33,17,29,40,19,0,0,0,31,25,0,0,0,0,,,,,,,,432,215,157,91,66,19,47,58,29,29,217,161,92,69,19,50,56,0,56,0.497685185185185,0.363425925925926,0.210648148148148,0.152777777777778,0.0439814814814815,0.108796296296296,0.134259259259259,0.0671296296296296,0.0671296296296296,0.502314814814815,0.372685185185185,0.212962962962963,0.159722222222222,0.0439814814814815,0.115740740740741,0.12962962962963,0,0.12962962962963,432,178,254,0.412037037037037,0.587962962962963
1500000US720572701002,720572701002,"Block Group 2, Census Tract 2701, Guayama Municipio, Puerto Rico",722,341,0,52,16,0,0,0.472299168975069,0,0.07202216066482,0.0221606648199446,0,0,801,108,108,108,0,0,693,0.134831460674157,0.134831460674157,0.134831460674157,0,0,0.865168539325843,186,85,0,19,29,0,0,0,0,0,0,53,0,0,0,0,0,9236,,,,,,,287,172,104,71,33,19,14,68,39,29,115,82,48,34,0,34,33,17,16,0.599303135888502,0.362369337979094,0.247386759581882,0.114982578397213,0.0662020905923345,0.0487804878048781,0.236933797909408,0.13588850174216,0.101045296167247,0.400696864111498,0.285714285714286,0.167247386759582,0.118466898954704,0,0.118466898954704,0.114982578397213,0.0592334494773519,0.0557491289198606,287,206,81,0.717770034843206,0.282229965156794
1500000US720572701003,720572701003,"Block Group 3, Census Tract 2701, Guayama Municipio, Puerto Rico",720,292,27,83,22,0,0,0.405555555555556,0.0375,0.115277777777778,0.0305555555555556,0,0,757,278,278,189,89,0,479,0.367239101717305,0.367239101717305,0.249669749009247,0.117569352708058,0,0.632760898282695,176,0,52,50,0,0,31,0,0,0,43,0,0,0,0,0,0,19310,23693,30196,,,,,326,143,81,29,52,30,22,62,38,24,183,95,95,0,0,0,88,44,44,0.438650306748466,0.248466257668712,0.0889570552147239,0.159509202453988,0.0920245398773006,0.0674846625766871,0.190184049079755,0.116564417177914,0.0736196319018405,0.561349693251534,0.291411042944785,0.291411042944785,0,0,0,0.269938650306748,0.134969325153374,0.134969325153374,326,158,168,0.484662576687117,0.515337423312884
